status,section,docId,in_en,in_vi,in_ja,en_title,vi_title,ja_title
MATCHED,gpu-virtual-machine-en,"セキュリティグループの作成",Y,Y,Y,"Create a Security Group","Tạo Security Group","セキュリティグループの作成"
MATCHED,gpu-virtual-machine-en,"初期-設定",Y,Y,Y,"Initial Setup","Thiết lập ban đầu","初期 設定"
MATCHED,gpu-virtual-machine-en,"概要",Y,Y,Y,"Overview","Tổng quan","概要"
MATCHED,huong-dan-su-dung-grafana,"alerting",Y,Y,Y,"Alerting","8. Quản trị Cảnh báo (Alerting)","8. アラート管理（Alerting）"
MATCHED,huong-dan-su-dung-grafana,"cau-hoi-thuong-gap",Y,Y,Y,"Frequently asked questions","Câu hỏi thường gặp","よくある質問"
MATCHED,huong-dan-su-dung-grafana,"contact-point",Y,Y,Y,"Set up a Telegram bot contact point","1. Cách thiết lập Telegram bot","1. Telegram bot の設定方法"
MATCHED,huong-dan-su-dung-grafana,"huong-dan-su-dung-grafana",Y,Y,Y,"Grafana user guide","Hướng dẫn sử dụng Grafana","Grafana user guide"
MATCHED,huong-dan-su-dung-grafana,"huong-dan-tich-hop-database",Y,Y,Y,"Database integration guide","Hướng dẫn tích hợp Database","Database 統合ガイド"
MATCHED,huong-dan-su-dung-grafana,"huong-dan-tich-hop-k8s",Y,Y,Y,"Kubernetes integration guide","Hướng dẫn tích hợp K8s","Huong Dan Tich Hop K8s"
MATCHED,huong-dan-su-dung-grafana,"khoi-tao-workspace",Y,Y,Y,"Create a workspace","Khởi tạo Workspace","ワークスペースの作成"
MATCHED,huong-dan-su-dung-grafana,"query-metric-data",Y,Y,Y,"Build custom metric queries","Hướng dẫn cách tự xây dựng truy vấn metric data trong Grafana.","Grafana での metric data query の自作方法ガイド"
MATCHED,huong-dan-su-dung-grafana,"tao-alert-rule",Y,Y,Y,"Create an alert rule","Tạo Alert Rule","Alert Rule の作成"
MATCHED,huong-dan-su-dung-grafana,"tich-hop-alert-rule-template",Y,Y,Y,"Integrate alert rule template","Tích hợp Alert Rule Template","Alert Rule Template の統合"
MATCHED,huong-dan-su-dung-grafana,"tich-hop-dashboard-template",Y,Y,Y,"Integrate dashboard template","Tích hợp Dashboard Template","Dashboard Template の統合"
MATCHED,huong-dan-su-dung-grafana,"tich-hop-monitoring-database",Y,Y,Y,"Database monitoring integration","Tích hợp Monitoring Database","Monitoring Database の統合"
MATCHED,huong-dan-su-dung-grafana,"tich-hop-monitoring-kubernetes",Y,Y,Y,"Monitoring Kubernetes integration","Tích hợp Monitoring Kubernetes","Monitoring Kubernetes の統合"
MATCHED,huong-dan-su-dung-grafana,"tich-hop-template",Y,Y,Y,"Integrate dashboard and alert rule templates","Tích hợp Dashboard Template và Alert rule template","Dashboard Template および Alert rule template の統合"
MATCHED,huong-dan-su-dung-grafana,"truy-cap-grafana",Y,Y,Y,"Access Grafana","Truy cập Grafana","Grafana へのアクセス"
MATCHED,huong-dan-su-dung-grafana,"usage",Y,Y,Y,"Check Grafana usage","Kiểm tra lượng sử dụng Grafana","Grafana の使用量確認"
MATCHED,huong-dan-su-dung-grafana,"xem-thong-tin-logs",Y,Y,Y,"View log data","Xem thông tin Logs","Logs 情報の確認"
MATCHED,huong-dan-su-dung-grafana,"xem-thong-tin-metric",Y,Y,Y,"View metric data","Xem thông tin Metric","Metric 情報の確認"
MATCHED,huong-dan-su-dung-grafana,"xem-thong-tin-monitor",Y,Y,Y,"View monitoring data","Xem thông tin Monitor","Monitor 情報の確認"
MATCHED,huong-dan-su-dung-grafana,"xem-thong-tin-trace",Y,Y,Y,"View trace data","Xem thông tin Trace","Trace 情報の確認"
MATCHED,iac-old,"iac-old",Y,Y,Y,"Iac Old","IaC (Infrastructure as Code)","IaC (Infrastructure as Code)"
MATCHED,iac-old,"overview",Y,Y,Y,"Configure the OpenStack Provider","Configure the OpenStack Provider","Configure the OpenStack Provider"
MATCHED,iam,"2FA configuration",Y,Y,Y,"2Fa Configuration","2Fa Configuration","2FAの設定"
MATCHED,iam,"Change password",Y,Y,Y,"Change Password","Change Password","パスワードの変更"
PARTIAL,iam,"Check Activity logs",Y,N,Y,"Check Activity Logs","","アクティビティログの確認"
MATCHED,iam,"Create an account and access the invited VPC",Y,Y,Y,"Create An Account And Access The Invited Vpc","Create An Account And Access The Invited Vpc","Create An Account And Access The Invited Vpc"
MATCHED,iam,"Create-a-Role-and-Assign-Permissions-to-the-Role",Y,Y,Y,"Create A Role And Assign Permissions To The Role","Create A Role And Assign Permissions To The Role","Create A Role And Assign Permissions To The Role"
ORPHAN,iam,"Delete IP access record.",Y,N,N,"Delete Ip Access Record.","",""
PARTIAL,iam,"IAM-User-Overview",Y,N,Y,"IAM User overview","","IAM User overview"
MATCHED,iam,"Initial Setup",Y,Y,Y,"Initial Setup","Thiết lập ban đầu","初期設定"
MATCHED,iam,"Invite new IAM users",Y,Y,Y,"Invite New Iam Users","Invite New Iam Users","Invite New Iam Users"
ORPHAN,iam,"Role-Overview",Y,N,N,"Role Overview","",""
ORPHAN,iam,"User Group-Overview",Y,N,N,"User Group overview","",""
PARTIAL,iam,"change-password",Y,Y,N,"Change password","Thay đổi mật khẩu",""
PARTIAL,iam,"configure-2fa",Y,Y,N,"Configure 2FA","Cấu hình 2FA",""
MATCHED,iam,"create-account-access-vpc",Y,Y,Y,"Create an account and access the invited VPC","Khởi tạo account và truy cập vào VPC đã được mời","アカウントの作成と招待されたVPCへのアクセス"
PARTIAL,iam,"create-ip",Y,N,Y,"Create an IP access record","","新しいIP Accessレコードの作成"
PARTIAL,iam,"create-ip-access",Y,Y,N,"Create an IP access record","Khởi tạo một record IP access mới",""
MATCHED,iam,"create-role",Y,Y,Y,"Create a role and assign permissions","Khởi tạo role và phân quyền cho role","Roleの作成と権限付与"
MATCHED,iam,"create-user-group",Y,Y,Y,"Create a User Group","Khởi tạo User Group mới","新しいUser Groupの作成"
PARTIAL,iam,"delete-ip-access",N,Y,Y,"","Xóa record IP access","IP Accessレコードの削除"
MATCHED,iam,"delete-role",Y,Y,Y,"Delete a role","Xóa role","Roleの削除"
MATCHED,iam,"delete-user-group",Y,Y,Y,"Delete a User Group","Xóa User Group","User Groupの削除"
MATCHED,iam,"download-access-log",Y,Y,Y,"Download access history","Tải danh sách lịch sử truy cập","アクセス履歴一覧のダウンロード"
MATCHED,iam,"edit-role-and-permissions",Y,Y,Y,"Edit role and permissions","Chỉnh sửa role và permission","RoleとPermissionの編集"
MATCHED,iam,"edit-user-group",Y,Y,Y,"Edit a User Group","Chỉnh sửa User Group","User Groupの編集"
MATCHED,iam,"iam",Y,Y,Y,"IAM","IAM (Identity & Access Management)","IAM (Identity & Access Management)"
MATCHED,iam,"invite-iam-user",Y,Y,Y,"Invite new IAM users","Invite IAM user mới","IAM userの招待"
MATCHED,iam,"ip-access",Y,Y,Y,"IP Access","IP Access","IP Access"
ORPHAN,iam,"ip-access-activity-log",N,Y,N,"","Kiểm tra activity logs",""
PARTIAL,iam,"ip-access-overview",Y,N,Y,"IP Access overview","","IP Access overview"
PARTIAL,iam,"overview-iam-user",N,Y,Y,"","IAM User overview","IAM User概要"
PARTIAL,iam,"overview-ip-access",N,Y,Y,"","IP Access overview","IP Access概要"
PARTIAL,iam,"overview-user-group",N,Y,Y,"","User Group overview","User Group概要"
MATCHED,iam,"role-management",Y,Y,Y,"Role management","Quản lý Role","Role管理"
MATCHED,iam,"role-overview",Y,Y,Y,"Role overview","Role overview","Role概要"
MATCHED,iam,"view-detail-user-group",Y,Y,Y,"View User Group details","Xem chi tiết User Group","User Group詳細の表示"
ORPHAN,iam,"view-list-user-group",N,N,Y,"","","User Group一覧の表示"
MATCHED,iam,"view-role-detail",Y,Y,Y,"View role details","Xem chi tiết role","Role詳細の表示"
MATCHED,iam,"view-role-list",Y,Y,Y,"View role list","Xem danh sách role","Role一覧の表示"
MATCHED,incident-management,"atlassian-jira",Y,Y,Y,"Atlassian Jira","Atlassian Jira","Atlassian Jira"
ORPHAN,incident-management,"cau-hinh-settings",N,Y,N,"","Cấu hình settings",""
MATCHED,incident-management,"change-the-incident-severity",Y,Y,Y,"Change The Incident Severity","Thay đổi mức độ ảnh hưởng","影響度の変更"
MATCHED,incident-management,"change-the-incident-status",Y,Y,Y,"Change The Incident Status","Thay đổi trạng thái incident","インシデントステータスの変更"
PARTIAL,incident-management,"configure-incident-settings",Y,N,Y,"Configure Incident Settings","","Settings の設定"
MATCHED,incident-management,"configure-integrations",Y,Y,Y,"Configure Integrations","Cấu hình integrations","Integration の設定"
MATCHED,incident-management,"copy-activities-as-markdown",Y,Y,Y,"Copy activities as markdown","Xuất activity log dạng markdown","Activity logのMarkdownエクスポート"
MATCHED,incident-management,"create-incident",Y,Y,Y,"Create Incident","Create Incident","インシデントの作成"
MATCHED,incident-management,"create-incident-via-webhook",Y,Y,Y,"Create an incident via incoming webhook","Tạo incident qua incoming webhook","Incoming webhookでインシデントを作成する"
MATCHED,incident-management,"declare-incident",Y,Y,Y,"Declare an incident directly","Khai báo incident trực tiếp","インシデントの直接宣言"
MATCHED,incident-management,"filter-incidents",Y,Y,Y,"Search and filter incidents","Tìm kiếm và lọc incidents","インシデントの検索とフィルタリング"
MATCHED,incident-management,"grafana-webhook",Y,Y,Y,"Grafana webhook","Grafana webhook","Grafana webhook"
MATCHED,incident-management,"incident-data-visualization",Y,Y,Y,"Incident Data Visualization","Trực quan dữ liệu incident","インシデントデータの可視化"
MATCHED,incident-management,"incident-label",Y,Y,Y,"Incident Label","Incident label","Incident label"
MATCHED,incident-management,"incident-management",Y,Y,Y,"Incident Management","Quản lý sự cố","Incident Management"
MATCHED,incident-management,"incident-management-overview",Y,Y,Y,"Incident Management","Incident Management","Incident Management"
MATCHED,incident-management,"incident-severity",Y,Y,Y,"Incident Severity","Incident severity","Incident severity"
MATCHED,incident-management,"incident-status",Y,Y,Y,"Incident Status","Incident status","Incident status"
MATCHED,incident-management,"incoming-webhook",Y,Y,Y,"Incoming Webhook","Incoming Webhook","Incoming Webhook"
MATCHED,incident-management,"initial-setup",Y,Y,Y,"Initial Setup","Thiết lập ban đầu","初期設定"
MATCHED,incident-management,"manage-incidents",Y,Y,Y,"Manage incidents","Manage Incidents","インシデントの管理"
MATCHED,incident-management,"microsoft-teams",Y,Y,Y,"Microsoft Teams","Microsoft Teams","Microsoft Teams"
MATCHED,incident-management,"outgoing-webhook",Y,Y,Y,"Outgoing Webhook","Outgoing webhook","Outgoing webhook"
MATCHED,incident-management,"post-incident-activity",Y,Y,Y,"Post Incident Activity","Ghi lại hoạt động xử lý","対応活動の記録"
MATCHED,incident-management,"quan-tri-incident",Y,Y,Y,"Quan Tri Incident","Quản trị incident","Incidentの管理"
MATCHED,incident-management,"slack",Y,Y,Y,"Slack","Slack","Slack"
ORPHAN,incident-management,"tao-incident",N,Y,N,"","Tạo incident",""
MATCHED,incident-management,"telegram",Y,Y,Y,"Telegram","Telegram","Telegram"
MATCHED,incident-management,"view-incident-detail",Y,Y,Y,"View Incident Detail","Xem chi tiết incident","インシデントの詳細表示"
MATCHED,load-balancer,"Allow-IP-CIDR",Y,Y,Y,"Configure Allow IP/CIDR","Cấu hình Allow IP/CIDR","許可 IP/CIDR の設定"
MATCHED,load-balancer,"SNI-load-balancer",Y,Y,Y,"Configure SNI on Load Balancer","Cấu hình SNI trên Load balancer","ロードバランサーでの SNI 設定"
MATCHED,load-balancer,"access-logs",Y,Y,Y,"Access logs","Access Logs","アクセスログ"
MATCHED,load-balancer,"add-external-member",Y,Y,Y,"Add external members to a Load Balancer","Add external members to a Load Balancer","ロードバランサーへの外部メンバーの追加"
MATCHED,load-balancer,"allow-ip-cidr",Y,Y,Y,"Configure Allow IP/CIDR","Configure Allow IP/CIDR","許可 IP/CIDR の設定"
MATCHED,load-balancer,"cap-nhat-load-balancer",Y,Y,Y,"Update Load Balancer","Update Load Balancer","ロードバランサーの更新"
MATCHED,load-balancer,"cau-hinh-timeout",Y,Y,Y,"Cau Hinh Timeout","Cấu hình Timeout","タイムアウトの設定"
MATCHED,load-balancer,"chinh-sua-cau-hinh-health-check",Y,Y,Y,"Configure Health Check","Chỉnh sửa cấu hình Health check","ヘルスチェックの設定"
MATCHED,load-balancer,"chinh-sua-listener",Y,Y,Y,"Configure L7 Policies for Listener","Cấu hình L7 policy cho Listener","リスナーの L7 ポリシー設定"
MATCHED,load-balancer,"classic-import-ssl-certificate",Y,Y,Y,"Import/create an SSL certificate (Classic)","Import/tạo SSL Certificate (Classic)","SSL 証明書のインポート/作成（クラシック）"
MATCHED,load-balancer,"configure-health-check",Y,Y,Y,"Configure health check","Configure health check","ヘルスチェックの設定"
MATCHED,load-balancer,"configure-l7-policy",Y,Y,Y,"Configure L7 policy for a Listener","Cấu hình L7 policy cho Listener","リスナーの L7 ポリシー設定"
MATCHED,load-balancer,"configure-sni",Y,Y,Y,"Configure SNI on a Load Balancer","Configure SNI on a Load Balancer","ロードバランサーでの SNI の設定"
MATCHED,load-balancer,"configure-timeout",Y,Y,Y,"Configure timeout","Configure timeout","タイムアウトの設定"
MATCHED,load-balancer,"create-listener",Y,Y,Y,"Create, update, and delete a Listener","Create, update, and delete a Listener","リスナーの作成・更新・削除"
MATCHED,load-balancer,"create-load-balancer",Y,Y,Y,"Create a Load Balancer","Create a Load Balancer","ロードバランサーの作成"
MATCHED,load-balancer,"create-server-pool",Y,Y,Y,"Create a Server Pool","Create a Server Pool","サーバープールの作成"
MATCHED,load-balancer,"delete-ssl-certificate",Y,Y,Y,"Delete an SSL certificate","Xóa chứng chỉ SSL","SSL 証明書の削除"
MATCHED,load-balancer,"enable-hsts",Y,Y,Y,"Enable HSTS on an HTTPS Listener","Enable HSTS on an HTTPS Listener","HTTPS リスナーでの HSTS の有効化"
MATCHED,load-balancer,"enable-hsts-to-http-listener",Y,Y,Y,"Enable HSTS on HTTPS Listener","Enable HSTS to HTTPS Listener","HTTPS リスナーでの HSTS の有効化"
MATCHED,load-balancer,"import-ssl-certificate",Y,Y,Y,"Import an SSL certificate","Import an SSL certificate","SSL 証明書のインポート"
MATCHED,load-balancer,"import-ssl-certificate-cho-load-balancer",Y,Y,Y,"Import SSL Certificate for Load Balancer","Import ssl Certificate cho Load Balancer","Load Balancer への SSL 証明書のインポート"
MATCHED,load-balancer,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期セットアップ"
MATCHED,load-balancer,"integrate-with-fmon",Y,Y,Y,"Integrate Load Balancer with FPT Monitoring (FMON)","Tích hợp Metric/Access logs Load Balancer với FPT Monitoring (FMON)","ロードバランサーと FPT Monitoring (FMON) の連携"
MATCHED,load-balancer,"khoi tao mot load balancer moi",Y,Y,Y,"Create a New Load Balancer","Khởi tạo một Load Balancer mới","新しいロードバランサーの作成"
MATCHED,load-balancer,"khoi-tao-listener",Y,Y,Y,"Create, Update, and Delete a Listener","Khởi tạo Listener","リスナーの作成・更新・削除"
MATCHED,load-balancer,"khoi-tao-load-balancer",Y,Y,Y,"Khoi Tao Load Balancer","Khởi tạo Load Balancer","ロードバランサーの作成"
MATCHED,load-balancer,"khoi-tao-server-pool",Y,Y,Y,"Create a Server Pool","Khởi tạo Server Pool","サーバープールの作成"
MATCHED,load-balancer,"load-balancer",Y,Y,Y,"Load Balancer","Load Balancer","ロードバランサー"
MATCHED,load-balancer,"monitor-load-balancer",Y,Y,Y,"Monitor Load Balancer charts","Monitor Load Balancer charts","ロードバランサーの監視グラフ"
MATCHED,load-balancer,"quan-ly-ssl-certificate",Y,Y,Y,"Quan Ly Ssl Certificate","Quan Ly Ssl Certificate","SSL 証明書の管理"
ORPHAN,load-balancer,"redirect-http-request-sang-https",N,Y,N,"","Cấu hình redirect HTTP request sang HTTPS",""
MATCHED,load-balancer,"redirect-http-to-https",Y,Y,Y,"Redirect HTTP requests to HTTPS","Redirect HTTP requests to HTTPS","HTTP リクエストの HTTPS へのリダイレクト"
MATCHED,load-balancer,"redirect-prefix",Y,Y,Y,"Redirect prefix","Redirect Prefix","リダイレクトプレフィックス"
MATCHED,load-balancer,"resize-load-balancer",Y,Y,Y,"Resize a Load Balancer","Thay đổi gói Load Balancer (Resize)","ロードバランサーのリサイズ"
ORPHAN,load-balancer,"tao import ssl certificate",N,Y,N,"","Tạo/Import SSL Certificate",""
MATCHED,load-balancer,"thay doi thong tin cau hinh load balancer",Y,Y,Y,"Change Load Balancer Configuration","Thay đổi thông tin cấu hình Load Balancer","ロードバランサーの設定情報の変更"
MATCHED,load-balancer,"them may ao vao load balancer",Y,Y,Y,"Add Virtual Machines to Load Balancer","Thêm máy ảo vào Load Balancer","ロードバランサーへの仮想マシンの追加"
MATCHED,load-balancer,"them-bot-member-cho-server-pool",Y,Y,Y,"Add Members to Server Pool","Thêm/bớt member cho Server pool","Server Pool へのメンバー追加"
MATCHED,load-balancer,"them-external-member",Y,Y,Y,"Add External Members to Load Balancer","Thêm External member cho Load Balancer","外部メンバーの追加"
MATCHED,load-balancer,"theo-doi-bieu-do-load-balancer",Y,Y,Y,"Monitor Load Balancer Charts","Theo dõi biểu đồ giám sát Load Balancer","ロードバランサーの監視グラフ"
MATCHED,load-balancer,"update-load-balancer",Y,Y,Y,"Update a Load Balancer","Update a Load Balancer","ロードバランサーの更新"
MATCHED,load-balancer,"xem thong tin chi tiet ssl certificate",Y,Y,Y,"Xem Thong Tin Chi Tiet Ssl Certificate","Xem thông tin chi tiết SSL Certificate","SSL 証明書の詳細情報の確認"
MATCHED,load-balancer,"xoa load balancer",Y,Y,Y,"Delete a Load Balancer","Xóa Load Balancer","ロードバランサーの削除"
MATCHED,load-balancer,"xoa may ao khoi load balancer",Y,Y,Y,"Remove Virtual Machines from Load Balancer","Xóa máy ảo khỏi Load Balancer","ロードバランサーからの仮想マシンの削除"
ORPHAN,load-balancer,"xoa-ssl-certificate",N,Y,N,"","Xoá SSL Certificate",""
MATCHED,lock-unlock-instance-deletion,"initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,lock-unlock-instance-deletion,"lock-instance-deletion",Y,Y,Y,"Lock instance deletion","Khóa xóa máy ảo","インスタンス削除のロック"
MATCHED,lock-unlock-instance-deletion,"lock-unlock-instance-deletion",Y,Y,Y,"Lock & unlock instance deletion","Khóa & mở khóa xóa máy ảo","インスタンス削除のロック & ロック解除"
